id;song;artist;duration_ms;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo
;Troublemaker (feat. Flo Rida);Olly Murs;185586;0.762;0.863;0;-3.689;0;0.0565;0.015;0;0.125;0.965;106.008
;BURN IT DOWN;Linkin Park;230253;0.585;0.972;9;-4.45;0;0.0534;0.0143;0;0.0707;0.585;110.006
;Locked out of Heaven;Bruno Mars;233478;0.726;0.698;5;-4.165;1;0.0431;0.049;0;0.309;0.867;143.994
;Levels - Radio Edit;Avicii;199906;0.584;0.889;1;-5.941;0;0.0343;0.0462;0.828;0.309;0.464;126.04
;Good Feeling;Flo Rida;248133;0.706;0.89;1;-4.444;0;0.0688;0.0588;0.00286;0.306;0.684;128.011
;Diamonds;Rihanna;225146;0.564;0.71;11;-4.92;0;0.0461;0.00125;0;0.109;0.393;91.972
;Work Hard, Play Hard;Wiz Khalifa;219026;0.787;0.666;11;-4.475;1;0.0485;0.0409;1.91E-05;0.296;0.485;140.008
;Part Of Me;Katy Perry;216160;0.678;0.918;5;-4.63;1;0.0355;0.000417;0;0.0744;0.769;130.028
;Starships;Nicki Minaj;210626;0.747;0.716;11;-2.457;0;0.075;0.135;0;0.251;0.751;125.008
;m.A.A.d city;Kendrick Lamar;350120;0.487;0.729;2;-6.815;1;0.271;0.0538;4.07E-06;0.44;0.217;91.048
;One Day / Reckoning Song (Wankelmut Remix) [Radio Edit];Asaf Avidan & the Mojos;212360;0.821;0.676;3;-6.366;0;0.0547;0.187;0.0001;0.0927;0.559;119.012
;Spectrum (Say My Name) - Calvin Harris Remix;Florence + The Machine;218190;0.578;0.946;11;-3.85;0;0.0482;0.00225;0.00412;0.0966;0.588;126.092
;212;Azealia Banks;204956;0.847;0.769;11;-5.761;0;0.258;0.0145;0.00012;0.0767;0.626;126.017
;Payphone;Maroon 5;231173;0.743;0.752;4;-4.813;1;0.0414;0.0188;0;0.287;0.545;110.015
;Impossible;James Arthur;209440;0.376;0.695;0;-4.782;0;0.0933;0.135;0;0.11;0.302;169.533
;Ai Se Eu Te Pego - Live;Michel TelÃ³;166866;0.676;0.935;11;-4.55;1;0.0692;0.357;0;0.853;0.85;96.055
;Million Voices - Radio Edit;Otto Knows;192866;0.582;0.894;8;-6.298;1;0.041;0.0022;0.0223;0.0664;0.0694;125.946
;I Love It;Icona Pop;156773;0.71;0.901;1;-2.686;1;0.0296;0.00828;1.34E-05;0.172;0.86;125.953
;Rack City;Tyga;203200;0.929;0.339;1;-10.881;1;0.371;0.0373;1.96E-05;0.187;0.273;98.986
;Feel So Close - Radio Edit;Calvin Harris;206413;0.707;0.924;7;-2.842;1;0.031;0.000972;0.00703;0.204;0.919;127.937
;Dance Again;Jennifer Lopez;237266;0.797;0.867;11;-5.242;0;0.0696;0.0158;2.79E-06;0.0868;0.716;127.974
;Oblivion;Grimes;251266;0.697;0.529;2;-8.838;1;0.0338;0.115;0.901;0.0895;0.486;155.974
;Rumour Has It;Adele;223266;0.612;0.748;0;-5.014;1;0.0445;0.617;0;0.167;0.574;120.052
;Paradise;Coldplay;278719;0.449;0.585;5;-6.761;1;0.0268;0.0509;8.75E-05;0.0833;0.212;139.631
;Turn Up the Music;Chris Brown;227973;0.594;0.841;1;-5.792;1;0.102;0.000238;2.22E-06;0.156;0.643;129.925
;Lost;Frank Ocean;234093;0.913;0.603;8;-4.892;1;0.226;0.0272;0.000503;0.167;0.497;123.061
;Let's Go (feat. Ne-Yo);Calvin Harris;232800;0.71;0.882;4;-2.932;0;0.0595;0.00777;0.00771;0.294;0.875;128.016
;Hall of Fame (feat. will.i.am);The Script;202533;0.421;0.873;10;-4.343;1;0.0564;0.0654;0;0.123;0.629;84.786
;Don't You Worry Child - Radio Edit;Swedish House Mafia;212862;0.612;0.84;11;-3.145;0;0.0509;0.112;0;0.116;0.438;129.042
;How to Be a Heartbreaker;MARINA;221493;0.69;0.897;11;-4.696;0;0.0506;0.0142;0;0.108;0.849;140.05
;Boyfriend;Justin Bieber;171333;0.717;0.55;10;-6.019;0;0.0519;0.0358;0.00198;0.126;0.331;96.979
;Titanium (feat. Sia);David Guetta;245040;0.604;0.787;0;-3.674;0;0.103;0.0679;0.15;0.127;0.301;126.062
;Domino;Jessie J;231840;0.758;0.557;7;-4.568;1;0.034;0.0117;0;0.0418;0.781;126.986
;I Knew You Were Trouble.;Taylor Swift;219720;0.622;0.469;3;-6.798;0;0.0363;0.00454;2.25E-06;0.0335;0.679;77.019
;Hands on the Wheel (feat. Asap Rocky);ScHoolboy Q;197131;0.646;0.784;1;-7.471;0;0.108;0.0166;0;0.0721;0.179;127.839
;Try;P!nk;247906;0.674;0.628;2;-7.079;1;0.03;0.00144;0;0.0944;0.552;103.998
;Candy;Robbie Williams;201053;0.715;0.791;10;-6.63;1;0.0414;0.0368;0;0.0694;0.879;116.043
;Young, Wild & Free (feat. Bruno Mars);Snoop Dogg;207333;0.715;0.655;0;-6.425;1;0.137;0.0525;0;0.115;0.531;95.078
;As Long As You Love Me;Justin Bieber;229466;0.571;0.873;0;-3.382;0;0.1;0.0811;0;0.361;0.613;139.691
;R.I.P. (feat. Tinie Tempah);Rita Ora;228026;0.603;0.831;11;-3.443;0;0.0479;0.027;0;0.652;0.358;72.022
;Too Close;Alex Clare;256613;0.588;0.694;11;-4.278;0;0.0387;0.00948;0;0.113;0.271;126.027
;Faded;Tyga;206666;0.831;0.667;1;-8.438;1;0.188;0.0103;0;0.35;0.339;95.073
;Years - ãƒ©ã‚¸ã‚ªãƒ»ã‚¨ãƒ‡ã‚£ãƒƒãƒˆ;Alesso;195480;0.37;0.823;2;-6.245;1;0.0805;0.00234;1.91E-06;0.174;0.323;128.008
;Battle Scars (feat. Lupe Fiasco);Guy Sebastian;250080;0.61;0.863;5;-2.632;0;0.206;0.186;0;0.097;0.508;83.993
;The One That Got Away;Katy Perry;227333;0.687;0.792;1;-4.023;0;0.0353;0.000802;0;0.2;0.864;133.962
;Silhouettes - Original Radio Edit;Avicii;211880;0.605;0.8;5;-6.235;0;0.0545;0.155;0.0562;0.121;0.836;128.074
;Somebody That I Used To Know;Gotye;244884;0.863;0.527;0;-6.896;1;0.0358;0.607;0.000168;0.107;0.674;129.054
;Wild Ones (feat. Sia);Flo Rida;232946;0.608;0.86;5;-5.324;0;0.0554;0.0991;0;0.262;0.437;127.075
;What Makes You Beautiful;One Direction;199986;0.726;0.787;4;-2.494;1;0.0737;0.009;0;0.0596;0.888;124.99
;Born To Die;Lana Del Rey;286253;0.18;0.636;4;-6.591;0;0.0439;0.209;0.000133;0.217;0.39;75.223
;C'Mon;Kesha;214333;0.558;0.781;1;-5.448;0;0.0963;0.00657;0.00144;0.102;0.286;126.025
;Good Time;Owl City;205933;0.56;0.872;3;-4.269;1;0.14;0.0239;6.98E-06;0.371;0.682;126.05
;We'll Be Coming Back (feat. Example);Calvin Harris;234360;0.596;0.952;7;-4.364;1;0.0873;0.00131;0;0.598;0.571;127.945
;Read All About It, Pt. III;Emeli SandÃ©;283706;0.63;0.44;2;-7.186;1;0.0249;0.822;3.87E-06;0.0926;0.343;98.082
;Lights - Single Version;Ellie Goulding;210853;0.682;0.795;8;-6.17;0;0.0367;0.0297;0.0391;0.131;0.78;120.008
;Drive By;Train;195973;0.765;0.837;1;-3.113;0;0.032;0.00107;1.06E-05;0.0801;0.721;122.028
;Latch;Disclosure;255631;0.503;0.727;1;-5.456;1;0.167;0.0159;9.45E-05;0.0895;0.521;121.985
;Princess of China;Coldplay;239215;0.42;0.69;9;-6.221;0;0.0347;0.00385;0.015;0.287;0.237;85.014
;Live While We're Young;One Direction;200186;0.658;0.837;2;-2.063;1;0.0543;0.0629;0;0.0969;0.936;126.015
;Ass Back Home (feat. Neon Hitch);Gym Class Heroes;222213;0.716;0.838;10;-4.289;1;0.0513;0.134;0;0.148;0.646;130.034
;Blown Away;Carrie Underwood;240133;0.531;0.843;9;-2.569;0;0.0429;0.0909;0;0.0283;0.392;136.991
;Breezeblocks;alt-J;227080;0.616;0.656;5;-7.298;1;0.0344;0.096;0.000879;0.205;0.286;150.071
;Don't Wake Me Up;Chris Brown;222306;0.602;0.691;7;-5.197;0;0.051;0.0548;0;0.144;0.206;127.967
;Stronger (What Doesn't Kill You);Kelly Clarkson;221946;0.562;0.939;0;-4.282;1;0.0475;0.046;0;0.112;0.684;116.044
;The Motto;Drake;181573;0.766;0.442;1;-8.558;1;0.356;0.000107;6.12E-05;0.111;0.39;201.8
;Wide Awake;Katy Perry;220946;0.514;0.683;5;-5.099;1;0.0367;0.0749;2.64E-06;0.392;0.575;159.814
;How We Do (Party);Rita Ora;247026;0.738;0.922;7;-3.94;1;0.0833;0.0034;0;0.0986;0.689;116.024
;Feel the Love (feat. John Newman);Rudimental;245186;0.389;0.706;1;-6.849;1;0.0593;0.0026;0.000182;0.686;0.238;179.911
;Ride;Lana Del Rey;289080;0.373;0.686;0;-5.52;1;0.034;0.128;1.96E-06;0.383;0.189;93.763
;Let Me Love You (Until You Learn To Love Yourself);Ne-Yo;251626;0.658;0.677;5;-6.628;1;0.0393;0.248;0;0.368;0.248;124.91
;Give Your Heart a Break;Demi Lovato;205346;0.651;0.695;6;-3.218;1;0.0487;0.23;0;0.144;0.569;123.008
;Take Care;Drake;277386;0.629;0.515;0;-10.358;0;0.265;0.0267;1.22E-05;0.0888;0.299;121.845
;Wings;Little Mix;219733;0.738;0.875;7;-3.141;1;0.127;0.000673;0.000556;0.285;0.538;114.962
;It Will Rain;Bruno Mars;257720;0.576;0.835;2;-6.826;1;0.0486;0.337;0;0.082;0.476;150.017
;Want U Back;Cher Lloyd;214013;0.696;0.893;9;-2.963;1;0.076;0.0662;0;0.473;0.573;97.954
;Royals;Lorde;190185;0.674;0.428;7;-9.504;1;0.122;0.121;0;0.132;0.337;84.878
;Blurred Lines;Robin Thicke;263053;0.861;0.504;7;-7.707;1;0.0489;0.00412;1.78E-05;0.0783;0.881;120
;Radioactive;Imagine Dragons;186813;0.448;0.784;9;-3.686;1;0.0627;0.106;0.000108;0.668;0.236;136.245
;Wake Me Up;Avicii;247426;0.532;0.783;2;-5.697;1;0.0523;0.0038;0.0012;0.161;0.643;124.08
;Locked out of Heaven;Bruno Mars;233478;0.726;0.698;5;-4.165;1;0.0431;0.049;0;0.309;0.867;143.994
;Thrift Shop (feat. Wanz);Macklemore & Ryan Lewis;235613;0.781;0.526;6;-6.985;0;0.293;0.0619;0;0.0457;0.662;94.992
;Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit;Daft Punk;248413;0.794;0.811;6;-8.966;0;0.038;0.0426;1.07E-06;0.101;0.862;116.047
;Scream & Shout;will.i.am;283400;0.772;0.685;5;-6.849;1;0.0696;0.019;8.96E-05;0.131;0.501;130.033
;Papaoutai;Stromae;232146;0.733;0.818;10;-7.222;0;0.0859;0.0241;0;0.0636;0.253;116.019
;Get Up (Rattle) - Vocal Edit;Bingo Players;166933;0.801;0.985;7;-2.69;1;0.0645;0.0205;6.86E-06;0.296;0.722;127.99
;La La La;Naughty Boy;220779;0.754;0.677;6;-4.399;0;0.0316;0.112;0;0.111;0.254;124.988
;Another Love;Tom Odell;244360;0.445;0.537;4;-8.532;0;0.04;0.695;1.65E-05;0.0944;0.131;122.769
;We Own It (Fast & Furious);2 Chainz;227906;0.563;0.902;1;-4.586;0;0.402;0.0545;0;0.0524;0.559;171.999
;Play Hard (feat. Ne-Yo & Akon);David Guetta;201000;0.691;0.921;8;-1.702;0;0.0533;0.173;0;0.331;0.8;130.072
;Feel This Moment (feat. Christina Aguilera);Pitbull;229506;0.673;0.758;7;-3.632;1;0.158;0.039;0;0.341;0.542;135.956
;#thatPOWER;will.i.am;279506;0.797;0.608;6;-6.096;0;0.0584;0.00112;7.66E-05;0.0748;0.402;127.999
;Love Me;Lil Wayne;255053;0.669;0.634;11;-6.476;1;0.0327;0.0125;0;0.0946;0.496;124.906
;Can't Hold Us (feat. Ray Dalton);Macklemore & Ryan Lewis;258342;0.641;0.922;2;-4.457;1;0.0786;0.0291;0;0.0862;0.847;146.078
;Animals - Radio Edit;Martin Garrix;176117;0.593;0.914;1;-5.351;1;0.0363;0.00137;0.445;0.0714;0.0381;128.015
;Talk Dirty (feat. 2 Chainz);Jason Derulo;177685;0.76;0.652;6;-7.321;1;0.232;0.0348;0;0.307;0.759;100.315
;Love Me Again;John Newman;239894;0.495;0.894;2;-4.814;0;0.0441;0.00453;0.000596;0.103;0.213;126.03
;Work B**ch;Britney Spears;247853;0.63;0.816;9;-6.535;1;0.15;0.124;0.00111;0.0616;0.85;128.012
;Sweater Weather;The Neighbourhood;240400;0.612;0.807;10;-2.81;1;0.0336;0.0495;0.0177;0.101;0.398;124.053
;Reload - Radio Edit;Sebastian Ingrosso;221272;0.485;0.724;9;-4.633;0;0.0521;0.0736;0;0.0631;0.433;128.045
;Safe And Sound;Capital Cities;192693;0.652;0.783;0;-4.829;1;0.0309;0.000189;0.0173;0.0889;0.836;117.952
;Heart Attack;Demi Lovato;210840;0.504;0.785;8;-4.802;1;0.104;0.0738;0;0.239;0.502;173.968
;Why'd You Only Call Me When You're High?;Arctic Monkeys;161123;0.691;0.631;2;-6.478;1;0.0368;0.0483;1.13E-05;0.104;0.8;92.004
;Beauty And A Beat;Justin Bieber;227986;0.602;0.843;0;-4.831;1;0.0593;0.000688;5.27E-05;0.0682;0.526;128.003
;The Monster;Eminem;250188;0.781;0.853;1;-3.68;0;0.0715;0.0525;0;0.12;0.624;110.049
;Don't Stop the Party (feat. TJR);Pitbull;206120;0.722;0.958;4;-3.617;1;0.0912;0.00726;0;0.375;0.952;127.008
;Come & Get It;Selena Gomez;231986;0.546;0.787;7;-4.1;0;0.0517;0.0101;0.00021;0.0809;0.573;79.979
;True Love (feat. Lily Allen);P!nk;230733;0.457;0.823;9;-4.76;1;0.311;0.00144;0;0.108;0.578;192.205
;White Noise;Disclosure;277687;0.665;0.844;10;-6.164;0;0.0501;0.00963;0.000215;0.311;0.902;119.978
;I Cry;Flo Rida;223800;0.693;0.822;4;-5.441;0;0.0439;0.00616;1.79E-06;0.315;0.763;126.035
;Black Skinhead;Kanye West;188013;0.578;0.825;1;-6.107;1;0.322;0.000986;0;0.176;0.283;130.089
;Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix;Lana Del Rey;214912;0.572;0.81;1;-5.791;0;0.0558;0.0157;6.53E-06;0.13;0.11;126.052
;Berzerk;Eminem;238746;0.739;0.872;11;-4.059;0;0.333;0.0217;0;0.26;0.684;95.084
;I Love It (feat. Charli XCX);Icona Pop;157152;0.711;0.906;8;-2.671;1;0.0284;0.00952;1.64E-05;0.153;0.824;125.916
;My Songs Know What You Did In The Dark (Light Em Up);Fall Out Boy;186826;0.558;0.924;9;-4.341;0;0.064;0.0271;3.32E-06;0.537;0.567;151.99
;Team;Lorde;193058;0.691;0.582;6;-7.444;1;0.0939;0.162;0;0.247;0.427;100.05
;I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit;Avicii;208316;0.509;0.79;6;-3.782;0;0.0374;0.332;6.67E-05;0.316;0.638;127.946
;Demons;Imagine Dragons;177506;0.505;0.71;3;-3.015;1;0.0321;0.19;0.00025;0.269;0.428;89.938
;One Way or Another (Teenage Kicks);One Direction;157293;0.489;0.867;4;-3.121;0;0.071;0.025;0;0.586;0.409;162.131
;I Knew You Were Trouble.;Taylor Swift;219720;0.622;0.469;3;-6.798;0;0.0363;0.00454;2.25E-06;0.0335;0.679;77.019
;Do I Wanna Know?;Arctic Monkeys;272394;0.548;0.532;5;-7.596;1;0.0323;0.186;0.000263;0.217;0.405;85.03
;Waiting All Night (feat. Ella Eyre);Rudimental;292586;0.544;0.728;6;-5.358;0;0.05;0.00264;0.00959;0.427;0.281;174.983
;Sonnentanz - Sun Don't Shine;Klangkarussell;238120;0.579;0.549;5;-8.262;0;0.0909;0.104;0.0202;0.0964;0.155;119.74
;Drinking from the Bottle (feat. Tinie Tempah);Calvin Harris;240346;0.665;0.886;9;-4.175;0;0.0514;0.0469;6.24E-05;0.0525;0.53;128.062
;F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar);A$AP Rocky;233786;0.853;0.693;1;-6.87;1;0.275;0.0239;0;0.11;0.662;95.967
;Try;P!nk;247906;0.674;0.628;2;-7.079;1;0.03;0.00144;0;0.0944;0.552;103.998
;The Fox (What Does the Fox Say?);Ylvis;213708;0.703;0.867;6;-4.292;1;0.0453;0.107;0;0.119;0.546;128.008
;Burn;Ellie Goulding;231211;0.559;0.777;1;-5.031;1;0.0432;0.31;0;0.105;0.329;87.016
;Harlem Shake;Baauer;196664;0.452;0.794;0;-5.151;1;0.0483;0.0111;0.00182;0.416;0.282;137.825
;I Need Your Love (feat. Ellie Goulding);Calvin Harris;234506;0.695;0.869;8;-5.066;1;0.0483;0.41;0;0.237;0.58;124.989
;This Is How We Do;Katy Perry;204285;0.69;0.636;9;-6.028;0;0.0457;0.0203;0;0.147;0.8;96
;Sail;AWOLNATION;259102;0.825;0.435;1;-9.582;1;0.0568;0.452;0.609;0.0953;0.243;119.038
;Need U (100%) [feat. A*M*E] - Radio Edit;Duke Dumont;174853;0.681;0.835;0;-5.705;0;0.049;0.00176;0.00183;0.354;0.469;124.047
;The Other Side;Jason Derulo;226986;0.561;0.836;9;-3.939;1;0.1;0.0525;0;0.136;0.517;127.923
;Look Right Through - MK Vocal Edit;Storm Queen;150400;0.832;0.815;0;-8.035;0;0.081;0.00304;0.00553;0.263;0.519;119.995
;Sweet Nothing (feat. Florence Welch);Calvin Harris;212560;0.573;0.929;8;-3.942;0;0.109;0.197;0.000112;0.0567;0.582;127.934
;Unconditionally;Katy Perry;228878;0.555;0.729;7;-4.813;1;0.0387;0.00357;0;0.209;0.369;129.003
;Bad (feat. Rihanna) - Remix;Wale;238826;0.807;0.702;6;-6.594;0;0.0748;0.307;0;0.111;0.447;114.038
;Body Party;Ciara;234040;0.577;0.576;2;-6.299;1;0.0563;0.0143;0;0.602;0.12;133.973
;Started From the Bottom;Drake;174120;0.794;0.523;8;-7.829;1;0.161;0.0331;0;0.156;0.56;86.307
;Wings;Birdy;252106;0.474;0.707;7;-4.534;1;0.0253;0.0831;0;0.162;0.224;83.235
;Of The Night;Bastille;214205;0.67;0.829;5;-7.2;0;0.0427;0.0192;0.000225;0.089;0.349;125.01
;Dear Darlin';Olly Murs;206373;0.512;0.828;11;-4.672;0;0.0454;0.00627;8.73E-06;0.119;0.34;124.021
;Roar;Katy Perry;223546;0.554;0.772;7;-4.821;0;0.0418;0.00487;6.60E-06;0.354;0.455;179.984
;Sure Be Cool If You Did;Blake Shelton;215720;0.576;0.726;11;-4.625;1;0.035;0.255;0;0.108;0.582;136.802
;Thinking About You (feat. Ayah Marar);Calvin Harris;247933;0.725;0.874;0;-3.715;0;0.0396;0.00262;0.000412;0.0958;0.748;127.985
;Holy Grail;JAY-Z;338413;0.676;0.534;2;-6.901;0;0.0831;0.0594;8.59E-06;0.256;0.156;145.082
;Ready or Not;Bridgit Mendler;200946;0.715;0.872;2;-3.835;1;0.0509;0.00351;3.84E-05;0.107;0.748;93.043
;What About Us;The Saturdays;220682;0.704;0.68;7;-4.751;1;0.0581;0.0059;0;0.213;0.689;123.973
;Pompeii;Bastille;214147;0.679;0.715;9;-6.383;1;0.0407;0.0755;0;0.271;0.571;127.435
;Best Song Ever;One Direction;200106;0.652;0.877;1;-2.986;1;0.0465;0.0227;0;0.0789;0.486;118.491
;Hey Porsche;Nelly;209466;0.726;0.795;9;-4.653;1;0.029;0.136;0;0.698;0.952;115.995
;Clarity;Zedd;271426;0.523;0.78;8;-3.464;1;0.0753;0.0366;0;0.0751;0.193;128.006
;Wrecking Ball;Miley Cyrus;221360;0.53;0.422;5;-6.262;1;0.0342;0.407;0;0.107;0.349;119.964
;Fine China;Chris Brown;213666;0.659;0.735;10;-4.758;0;0.056;0.0466;0;0.111;0.609;104.038
;Lose Yourself to Dance (feat. Pharrell Williams);Daft Punk;353893;0.832;0.659;10;-7.828;0;0.057;0.0839;0.00114;0.0753;0.674;100.163
;This Is What It Feels Like;Armin van Buuren;204360;0.551;0.833;8;-5.217;1;0.03;0.0391;2.77E-06;0.0632;0.145;129.885
;Mirrors;Justin Timberlake;484146;0.574;0.512;5;-6.664;0;0.0503;0.234;0;0.0946;0.512;76.899
;Treasure;Bruno Mars;178560;0.874;0.692;5;-5.28;0;0.0431;0.0412;7.24E-05;0.324;0.937;116.017
;Little Talks;Of Monsters and Men;266600;0.457;0.757;1;-5.177;1;0.032;0.0206;0;0.146;0.417;102.961
;We Can't Stop;Miley Cyrus;231240;0.613;0.622;1;-5.794;0;0.0334;0.00882;0;0.37;0.484;80.003
;Power Trip (feat. Miguel);J. Cole;241160;0.667;0.61;1;-7.054;1;0.217;0.322;0.000203;0.426;0.465;99.991
;Still into You;Paramore;216013;0.602;0.923;5;-3.763;1;0.044;0.0098;0;0.0561;0.765;136.01
;human;Christina Perri;250706;0.439;0.489;8;-6.286;1;0.0368;0.132;0.000643;0.114;0.253;143.808
;Hold On, We're Going Home;Drake;227880;0.773;0.414;6;-7.436;0;0.0961;0.00411;3.40E-05;0.0733;0.289;99.993
;Bonfire Heart;James Blunt;238000;0.575;0.821;0;-5.7;1;0.0527;0.181;0;0.124;0.449;118.021
;Daylight;Maroon 5;225066;0.656;0.674;7;-5.473;1;0.0269;0.00242;0;0.255;0.369;120.001
;3005;Childish Gambino;235662;0.681;0.463;6;-6.542;0;0.289;0.128;0;0.0769;0.661;82.92
;Here's to Never Growing Up;Avril Lavigne;214080;0.483;0.871;0;-3.084;1;0.101;0.015;0;0.415;0.716;164.986
;22;Taylor Swift;232120;0.661;0.729;7;-6.561;1;0.0376;0.00215;0.0013;0.0477;0.668;103.987
;Let Her Go;Passenger;252866;0.509;0.538;7;-7.335;1;0.0572;0.385;0;0.104;0.244;75.089
;The Way;Ariana Grande;227026;0.645;0.878;5;-3.208;0;0.113;0.294;0;0.076;0.862;82.324
;Stay;Rihanna;240706;0.621;0.31;9;-10.164;0;0.0283;0.945;6.12E-05;0.117;0.125;111.893
;Suit & Tie (feat. Jay-Z);Justin Timberlake;326280;0.795;0.596;11;-3.799;0;0.219;0.103;0;0.164;0.357;101.985
;When I Was Your Man;Bruno Mars;213826;0.612;0.28;0;-8.648;1;0.0434;0.932;0;0.088;0.387;72.795
;Cruise;Florida Georgia Line;208960;0.457;0.948;10;-3.364;1;0.0354;0.0191;0;0.0536;0.878;148
;"Happy - From ""Despicable Me 2""";Pharrell Williams;232720;0.647;0.822;5;-4.662;0;0.183;0.219;0;0.0908;0.962;160.019
;Dark Horse;Katy Perry;215672;0.647;0.585;6;-6.123;1;0.0512;0.00314;0;0.165;0.353;131.934
;Collard Greens;ScHoolboy Q;299960;0.826;0.571;11;-4.871;1;0.064;0.0239;7.38E-06;0.207;0.666;153.972
;Fancy;Iggy Azalea;199938;0.912;0.716;10;-4.141;0;0.0697;0.0904;0;0.0491;0.377;94.981
;Animals;Maroon 5;231013;0.279;0.742;4;-6.46;0;0.0898;0.000185;0;0.593;0.328;189.868
;Stay With Me;Sam Smith;172723;0.418;0.42;0;-6.444;1;0.0414;0.588;6.39E-05;0.11;0.184;84.094
;Rude;MAGIC!;224840;0.773;0.758;1;-4.993;1;0.0381;0.0422;0;0.305;0.925;144.033
;Chandelier;Sia;216120;0.399;0.787;1;-2.88;1;0.0499;0.0197;6.07E-05;0.0685;0.572;117.089
;All of Me;John Legend;269560;0.422;0.264;8;-7.064;1;0.0322;0.922;0;0.132;0.331;119.93
;Faded;ZHU;223386;0.861;0.475;9;-7.195;0;0.0487;0.00865;0.119;0.122;0.599;124.96
;All About That Bass;Meghan Trainor;187920;0.807;0.887;9;-3.726;1;0.0503;0.0573;2.87E-06;0.124;0.961;134.052
;Lovers on the Sun (feat. Sam Martin);David Guetta;203520;0.645;0.891;6;-2.505;0;0.0387;0.0932;3.88E-06;0.379;0.568;124.915
;Black Widow;Iggy Azalea;209423;0.743;0.72;11;-3.753;1;0.124;0.192;0.000386;0.109;0.519;163.99
;Habits (Stay High);Tove Lo;209160;0.733;0.65;5;-3.539;1;0.0315;0.0703;6.59E-05;0.0829;0.348;110.003
;Gecko (Overdrive) - Radio Edit;Oliver Heldens;165440;0.609;0.885;0;-5.469;1;0.0642;0.00521;1.15E-05;0.336;0.76;124.959
;You Know You Like It;DJ Snake;247266;0.407;0.725;5;-5.346;0;0.188;0.0141;2.46E-06;0.306;0.247;196.093
;Talk Dirty (feat. 2 Chainz);Jason Derulo;177685;0.76;0.652;6;-7.321;1;0.232;0.0348;0;0.307;0.759;100.315
;Maps;Maroon 5;189840;0.737;0.723;1;-5.51;0;0.0295;0.0179;0;0.0675;0.893;120.003
;Bad (feat. Vassy) - Radio Edit;David Guetta;170625;0.614;0.972;5;-3.927;0;0.088;0.00125;0.0186;0.328;0.411;127.966
;2 On (feat. ScHoolboy Q);Tinashe;227000;0.742;0.595;9;-7.51;1;0.107;0.15;0;0.111;0.431;101.013
;My Love (feat. Jess Glynne);Route 94;259934;0.814;0.622;8;-7.573;1;0.0492;0.000132;0.72;0.0658;0.726;119.976
;Bad Blood;Taylor Swift;211933;0.646;0.794;7;-6.104;1;0.19;0.0885;6.16E-06;0.201;0.287;170.216
;Na Na;Trey Songz;231906;0.67;0.476;9;-6.253;0;0.0406;0.328;0;0.104;0.235;96.975
;Under Control (feat. Hurts);Calvin Harris;184280;0.544;0.915;8;-3.405;1;0.0841;0.129;0.000914;0.115;0.51;126.094
;CoCo;O.T. Genasis;239573;0.886;0.628;8;-5.949;1;0.131;0.00215;1.15E-05;0.31;0.178;119.906
;Wiggle (feat. Snoop Dogg);Jason Derulo;193295;0.697;0.621;9;-6.886;0;0.25;0.0802;0;0.162;0.721;81.946
;Prayer in C - Robin Schulz Radio Edit;Lilly Wood and The Prick;189399;0.76;0.886;9;-5.356;0;0.0258;0.0219;7.43E-06;0.623;0.78;123.002
;Don't Tell 'Em;Jeremih;266840;0.856;0.527;2;-5.225;1;0.0997;0.392;0;0.11;0.386;98.052
;Anaconda;Nicki Minaj;260240;0.964;0.605;9;-6.223;1;0.179;0.0668;7.78E-06;0.214;0.646;129.994
;Blame (feat. John Newman);Calvin Harris;212960;0.414;0.857;0;-4.078;0;0.0808;0.0287;0.00574;0.343;0.348;128.024
;Turn Down for What;DJ Snake;213733;0.818;0.799;1;-4.1;0;0.156;0.00107;0.128;0.057;0.0815;100.014
;Timber (feat. Ke$ha);Pitbull;204160;0.581;0.963;11;-4.087;1;0.0981;0.0295;0;0.139;0.788;129.992
;Counting Stars;OneRepublic;257386;0.663;0.705;1;-4.972;0;0.0385;0.0654;0;0.117;0.477;122.014
;Hot N*gga;Bobby Shmurda;194561;0.794;0.51;9;-7.314;1;0.42;0.0505;1.81E-06;0.0562;0.18;167.879
;Summer;Calvin Harris;224506;0.603;0.861;4;-3.565;0;0.0325;0.0215;0.043;0.1;0.72;127.962
;Man Of The Year;ScHoolboy Q;216013;0.743;0.861;3;-5.234;1;0.0428;0.00518;0;0.181;0.391;111.959
;Am I Wrong;Nico & Vinz;245866;0.729;0.675;8;-6.003;1;0.0312;0.175;1.58E-06;0.55;0.779;119.968
;Shower;Becky G;206166;0.699;0.529;2;-7.548;1;0.0487;0.0317;3.59E-05;0.285;0.121;119.987
;Nobody To Love - Radio Edit;Sigma;189720;0.441;0.921;8;-3.32;1;0.0436;0.000526;6.34E-06;0.177;0.182;175.001
;#SELFIE - Original Mix;The Chainsmokers;183750;0.789;0.915;0;-3.263;1;0.248;0.0135;8.77E-06;0.0818;0.66;127.955
